date,max_RRP,max_DEMAND,max_GAP,high_RRP,high_DEMAND,high_GAP,any_condition
2023-03-29,237.78865,1530.04,223.49,False,False,False,False
2023-03-30,379.95,1546.04,164.93000000000006,False,False,False,False
2023-03-31,312.05297,1532.16,-21.13000000000011,False,False,False,False
2023-04-01,258.48475,1405.62,-14.61999999999989,False,False,False,False
2023-04-02,337.35586,1499.78,-19.220000000000027,False,False,False,False
2023-04-03,333.76173,1635.48,-62.51999999999998,False,False,False,False
2023-04-04,314.47543,1690.95,209.95000000000005,False,False,False,False
2023-04-05,494.33138,1690.79,206.78999999999996,False,False,False,False
2023-04-06,267.78629,1640.04,568.1400000000001,False,False,False,False
2023-04-07,84.76858,1511.82,505.81999999999994,False,False,False,False
2023-04-08,82.6757,1499.89,421.0899999999999,False,False,False,False
2023-04-09,379.95,1492.79,302.71000000000004,False,False,False,False
2023-04-10,379.95,1537.97,78.47000000000003,False,False,False,False
2023-04-11,289.92054,1823.4,801.4000000000001,False,False,False,False
2023-04-12,163.76417,1774.05,723.73,False,False,False,False
2023-04-13,331.77354,1680.82,196.95000000000005,False,False,False,False
2023-04-14,145.31356,1640.39,664.3900000000001,False,False,False,False
2023-04-15,591.0,1616.85,609.8499999999999,False,False,False,False
2023-04-16,290.71828,1554.97,510.97,False,False,False,False
2023-04-17,1052.59307,1641.88,261.06999999999994,False,False,False,False
2023-04-18,3982.59,1679.21,470.21000000000004,False,False,False,False
2023-04-19,299.95978,1755.71,376.71000000000004,False,False,False,False
2023-04-20,407.42684,1742.89,160.29999999999995,False,False,False,False
2023-04-21,344.11857,1656.65,269.6500000000001,False,False,False,False
2023-04-22,340.46614,1504.67,35.789999999999964,False,False,False,False
2023-04-23,302.08718,1487.78,225.58999999999992,False,False,False,False
2023-04-24,390.0,1608.4,180.3800000000001,False,False,False,False
2023-04-25,358.22439,1516.75,167.45000000000005,False,False,False,False
2023-04-26,137.89109,1731.39,809.3900000000001,False,False,False,False
2023-04-27,9899.5,1651.23,592.49,True,False,False,True
2023-04-28,305.05863,1638.67,506.28,False,False,False,False
2023-04-29,545.06014,1605.08,-40.92000000000007,False,False,False,False
2023-04-30,473.43421,1634.95,101.95000000000005,False,False,False,False
2023-05-01,9899.5,1807.41,358.99,True,False,False,True
2023-05-02,3982.59,1814.01,493.43000000000006,False,False,False,False
2023-05-03,1003.94,1862.6,752.6600000000001,False,False,False,False
2023-05-04,15500.0,1905.32,147.76,True,False,False,True
2023-05-05,379.98,1926.19,317.20000000000005,False,False,False,False
2023-05-06,334.57183,1896.83,447.1700000000001,False,False,False,False
2023-05-07,827.56683,2038.06,613.06,False,False,False,False
2023-05-08,356.89975,2199.17,675.1700000000001,False,False,False,False
2023-05-09,609.99,1997.73,435.73,False,False,False,False
2023-05-10,9899.5,1828.12,302.5,True,False,False,True
2023-05-11,591.0,1875.75,379.6400000000001,False,False,False,False
2023-05-12,458.83614,1791.88,322.95000000000005,False,False,False,False
2023-05-13,355.52378,1631.68,486.8699999999999,False,False,False,False
2023-05-14,325.81998,1561.66,313.3800000000001,False,False,False,False
2023-05-15,379.95,1823.8,284.79999999999995,False,False,False,False
2023-05-16,415.0,2004.67,223.4000000000001,False,False,False,False
2023-05-17,578.81,2151.46,379.46000000000004,False,False,False,False
2023-05-18,988.1,2195.02,392.7800000000002,False,False,False,False
2023-05-19,995.95,2123.59,430.34000000000015,False,False,False,False
2023-05-20,359.3312,1947.56,618.56,False,False,False,False
2023-05-21,359.10206,1885.03,597.6700000000001,False,False,False,False
2023-05-22,983.6,2100.43,245.42999999999984,False,False,False,False
